"customer_id","no_of_days_rented","case"
245,"6 days 05:18:00","NO ACTION"
46,"1 day 02:31:00","NO ACTION"
160,"22:57:00","NO ACTION"
533,"3 days 21:08:00","NO ACTION"
135,"2 days 01:35:00","NO ACTION"
364,"1 day 01:09:00","NO ACTION"
162,"3 days 03:34:00","NO ACTION"
596,"5 days 22:00:00","NO ACTION"
370,"1 day 05:55:00","NO ACTION"
290,"5 days 05:56:00","NO ACTION"
519,"8 days 01:43:00","REMINDER EMAIL TO CUSTOMER"
155,"1 day 03:25:00","NO ACTION"
220,"1 day 20:38:00","NO ACTION"
330,"2 days 20:11:00","NO ACTION"
119,"4 days 00:41:00","NO ACTION"
170,"7 days 23:26:00","NO ACTION"
25,"4 days 19:06:00","NO ACTION"
186,"4 days 04:22:00","NO ACTION"
286,"8 days 20:51:00","REMINDER EMAIL TO CUSTOMER"
556,"1 day 23:11:00","NO ACTION"
414,"8 days 04:32:00","REMINDER EMAIL TO CUSTOMER"
326,"21:26:00","NO ACTION"
403,"7 days 22:21:00","NO ACTION"
138,"2 days 04:57:00","NO ACTION"
38,"5 days 05:50:00","NO ACTION"
198,"1 day 02:27:00","NO ACTION"
461,"2 days 00:03:00","NO ACTION"
218,"1 day 22:33:00","NO ACTION"
68,"9 days 03:31:00","REMINDER EMAIL TO CUSTOMER"
28,"2 days 04:34:00","NO ACTION"
459,"18:45:00","NO ACTION"
143,"2 days 05:16:00","NO ACTION"
351,"2 days 01:54:00","NO ACTION"
396,"2 days 20:20:00","NO ACTION"
425,"3 days 01:00:00","NO ACTION"
196,"8 days 02:35:00","REMINDER EMAIL TO CUSTOMER"
487,"5 days 18:58:00","NO ACTION"
396,"3 days 02:35:00","NO ACTION"
178,"21:37:00","NO ACTION"
39,"3 days 02:23:00","NO ACTION"
478,"5 days 02:31:00","NO ACTION"
508,"1 day 04:41:00","NO ACTION"
564,"4 days 19:24:00","NO ACTION"
95,"3 days 19:22:00","NO ACTION"
510,"3 days 02:34:00","NO ACTION"
23,"7 days 01:47:00","NO ACTION"
234,"8 days 01:09:00","REMINDER EMAIL TO CUSTOMER"
311,"5 days 23:24:00","NO ACTION"
307,"5 days 00:26:00","NO ACTION"
2,"2 days 21:46:00","NO ACTION"
236,"7 days 00:23:00","NO ACTION"
225,"6 days 22:44:00","NO ACTION"
441,"3 days 04:07:00","NO ACTION"
550,"7 days 01:12:00","NO ACTION"
8,"5 days 18:51:00","NO ACTION"
257,"8 days 20:54:00","REMINDER EMAIL TO CUSTOMER"
271,"8 days 19:37:00","REMINDER EMAIL TO CUSTOMER"
49,"4 days 21:14:00","NO ACTION"
361,"6 days 01:11:00","NO ACTION"
559,"1 day 23:10:00","NO ACTION"
198,"2 days 00:50:00","NO ACTION"
63,"4 days 01:56:00","NO ACTION"
276,"7 days 00:52:00","NO ACTION"
419,"4 days 02:55:00","NO ACTION"
361,"23:58:00","NO ACTION"
244,"8 days 00:11:00","REMINDER EMAIL TO CUSTOMER"
297,"5 days 04:02:00","NO ACTION"
149,"6 days 04:35:00","NO ACTION"
235,"6 days 04:12:00","NO ACTION"
179,"1 day 01:27:00","NO ACTION"
232,"23:00:00","NO ACTION"
393,"7 days 19:45:00","NO ACTION"
515,"2 days 01:49:00","NO ACTION"
295,"5 days 00:27:00","NO ACTION"
120,"1 day 21:37:00","NO ACTION"
475,"6 days 02:41:00","NO ACTION"
425,"23:35:00","NO ACTION"
89,"4 days 20:26:00","NO ACTION"
50,"5 days 18:45:00","NO ACTION"
484,"6 days 18:44:00","NO ACTION"
129,"5 days 18:18:00","NO ACTION"
570,"1 day 19:38:00","NO ACTION"
57,"4 days 21:05:00","NO ACTION"
41,"7 days 05:26:00","NO ACTION"
401,"2 days 20:10:00","NO ACTION"
426,"8 days 02:28:00","REMINDER EMAIL TO CUSTOMER"
326,"7 days 20:44:00","NO ACTION"
359,"5 days 21:28:00","NO ACTION"
137,"8 days 02:42:00","REMINDER EMAIL TO CUSTOMER"
19,"8 days 01:06:00","REMINDER EMAIL TO CUSTOMER"
279,"2 days 01:48:00","NO ACTION"
491,"2 days 01:00:00","NO ACTION"
131,"20:57:00","NO ACTION"
50,"8 days 04:07:00","REMINDER EMAIL TO CUSTOMER"
113,"3 days 19:33:00","NO ACTION"
578,"8 days 18:06:00","REMINDER EMAIL TO CUSTOMER"
377,"8 days 20:33:00","REMINDER EMAIL TO CUSTOMER"
77,"4 days 04:03:00","NO ACTION"
64,"2 days 02:51:00","NO ACTION"
294,"6 days 04:56:00","NO ACTION"
400,"4 days 00:45:00","NO ACTION"
331,"7 days","NO ACTION"
509,"2 days 05:36:00","NO ACTION"
138,"20:05:00","NO ACTION"
196,"5 days 01:55:00","NO ACTION"
569,"4 days 03:04:00","NO ACTION"
358,"6 days 19:42:00","NO ACTION"
290,"5 days 04:17:00","NO ACTION"
396,"7 days 04:30:00","NO ACTION"
199,"4 days 03:09:00","NO ACTION"
127,"6 days 05:29:00","NO ACTION"
366,"6 days 05:42:00","NO ACTION"
526,"4 days 03:03:00","NO ACTION"
421,"4 days 00:28:00","NO ACTION"
299,"7 days 20:07:00","NO ACTION"
306,"7 days 22:43:00","NO ACTION"
157,"3 days 22:00:00","NO ACTION"
572,"4 days 00:24:00","NO ACTION"
87,"5 days 23:05:00","NO ACTION"
90,"9 days 01:44:00","REMINDER EMAIL TO CUSTOMER"
334,"4 days 04:58:00","NO ACTION"
246,"3 days 21:45:00","NO ACTION"
303,"2 days 19:02:00","NO ACTION"
391,"9 days 00:18:00","REMINDER EMAIL TO CUSTOMER"
530,"9 days 00:30:00","REMINDER EMAIL TO CUSTOMER"
324,"1 day 22:01:00","NO ACTION"
106,"8 days 19:04:00","REMINDER EMAIL TO CUSTOMER"
597,"18:27:00","NO ACTION"
345,"8 days 20:39:00","REMINDER EMAIL TO CUSTOMER"
436,"7 days 21:35:00","NO ACTION"
389,"7 days 23:35:00","NO ACTION"
101,"4 days 18:59:00","NO ACTION"
505,"9 days 01:35:00","REMINDER EMAIL TO CUSTOMER"
294,"3 days 21:44:00","NO ACTION"
373,"2 days 04:19:00","NO ACTION"
295,"7 days 01:28:00","NO ACTION"
522,"1 day 18:16:00","NO ACTION"
587,"4 days 19:50:00","NO ACTION"
498,"5 days 18:22:00","NO ACTION"
107,"6 days 23:22:00","NO ACTION"
571,"8 days 22:03:00","REMINDER EMAIL TO CUSTOMER"
106,"5 days 20:27:00","NO ACTION"
175,"9 days 04:36:00","REMINDER EMAIL TO CUSTOMER"
398,"3 days 23:40:00","NO ACTION"
511,"5 days 01:22:00","NO ACTION"
512,"2 days 02:22:00","NO ACTION"
459,"8 days 22:29:00","REMINDER EMAIL TO CUSTOMER"
207,"7 days 23:55:00","NO ACTION"
30,"9 days 05:41:00","REMINDER EMAIL TO CUSTOMER"
470,"21:35:00","NO ACTION"
313,"6 days 01:47:00","NO ACTION"
192,"23:44:00","NO ACTION"
467,"2 days 23:26:00","NO ACTION"
109,"6 days 00:13:00","NO ACTION"
161,"6 days 22:25:00","NO ACTION"
342,"1 day 20:14:00","NO ACTION"
132,"5 days 19:27:00","NO ACTION"
51,"5 days 20:46:00","NO ACTION"
163,"1 day 00:07:00","NO ACTION"
261,"7 days 22:48:00","NO ACTION"
189,"7 days 23:59:00","NO ACTION"
298,"6 days 23:49:00","NO ACTION"
437,"5 days 04:15:00","NO ACTION"
116,"6 days 01:21:00","NO ACTION"
39,"5 days 01:12:00","NO ACTION"
86,"8 days 22:01:00","REMINDER EMAIL TO CUSTOMER"
101,"7 days 01:49:00","NO ACTION"
416,"4 days 20:49:00","NO ACTION"
459,"2 days 03:08:00","NO ACTION"
58,"4 days 02:34:00","NO ACTION"
543,"3 days 01:56:00","NO ACTION"
469,"7 days 21:06:00","NO ACTION"
566,"2 days 18:02:00","NO ACTION"
461,"3 days 23:08:00","NO ACTION"
50,"18:57:00","NO ACTION"
181,"7 days 05:02:00","NO ACTION"
415,"6 days 23:14:00","NO ACTION"
297,"6 days 21:31:00","NO ACTION"
510,"7 days 05:04:00","NO ACTION"
49,"5 days 03:18:00","NO ACTION"
72,"6 days 19:42:00","NO ACTION"
138,"6 days 23:33:00","NO ACTION"
39,"20:52:00","NO ACTION"
168,"5 days 23:54:00","NO ACTION"
6,"6 days 20:27:00","NO ACTION"
273,"9 days 02:42:00","REMINDER EMAIL TO CUSTOMER"
212,"6 days 00:45:00","NO ACTION"
375,"3 days 19:06:00","NO ACTION"
463,"7 days 03:28:00","NO ACTION"
48,"2 days 04:37:00","NO ACTION"
176,"4 days 01:45:00","NO ACTION"
154,"7 days 04:27:00","NO ACTION"
247,"6 days 19:09:00","NO ACTION"
542,"6 days 19:34:00","NO ACTION"
549,"1 day 01:38:00","NO ACTION"
472,"6 days 02:47:00","NO ACTION"
462,"6 days 00:50:00","NO ACTION"
20,"8 days 04:25:00","REMINDER EMAIL TO CUSTOMER"
167,"4 days 00:20:00","NO ACTION"
532,"9 days 01:42:00","REMINDER EMAIL TO CUSTOMER"
141,"4 days 19:26:00","NO ACTION"
63,"5 days 00:56:00","NO ACTION"
566,"6 days 23:17:00","NO ACTION"
364,"7 days 18:50:00","NO ACTION"
420,"3 days 22:26:00","NO ACTION"
340,"19:54:00","NO ACTION"
258,"4 days 00:32:00","NO ACTION"
28,"7 days 21:31:00","NO ACTION"
123,"9 days 00:03:00","REMINDER EMAIL TO CUSTOMER"
573,"19:55:00","NO ACTION"
289,"8 days 02:03:00","REMINDER EMAIL TO CUSTOMER"
323,"4 days 01:53:00","NO ACTION"
369,"3 days 04:03:00","NO ACTION"
207,"2 days 20:16:00","NO ACTION"
583,"3 days 19:05:00","NO ACTION"
144,"18:00:00","NO ACTION"
479,"4 days 22:03:00","NO ACTION"
346,"6 days 18:24:00","NO ACTION"
160,"6 days 19:31:00","NO ACTION"
541,"7 days 21:57:00","NO ACTION"
332,"3 days 05:03:00","NO ACTION"
240,"8 days 00:17:00","REMINDER EMAIL TO CUSTOMER"
156,"8 days 04:08:00","REMINDER EMAIL TO CUSTOMER"
271,"3 days 01:12:00","NO ACTION"
151,"1 day 04:24:00","NO ACTION"
172,"7 days 00:23:00","NO ACTION"
80,"3 days 03:43:00","NO ACTION"
252,"4 days 21:18:00","NO ACTION"
258,"6 days 00:53:00","NO ACTION"
469,"4 days 22:00:00","NO ACTION"
561,"4 days 21:52:00","NO ACTION"
548,"2 days 20:18:00","NO ACTION"
394,"3 days 22:41:00","NO ACTION"
152,"7 days 01:22:00","NO ACTION"
177,"1 day 23:38:00","NO ACTION"
535,"6 days 19:36:00","NO ACTION"
577,"5 days 03:12:00","NO ACTION"
25,"8 days 03:15:00","REMINDER EMAIL TO CUSTOMER"
258,"7 days 04:39:00","NO ACTION"
325,"1 day 00:23:00","NO ACTION"
382,"6 days 03:22:00","NO ACTION"
85,"18:26:00","NO ACTION"
302,"1 day 22:58:00","NO ACTION"
7,"6 days 18:03:00","NO ACTION"
575,"6 days 01:49:00","NO ACTION"
258,"8 days 21:45:00","REMINDER EMAIL TO CUSTOMER"
499,"2 days 19:53:00","NO ACTION"
445,"7 days 21:02:00","NO ACTION"
33,"3 days 21:27:00","NO ACTION"
370,"2 days 03:06:00","NO ACTION"
451,"8 days 21:40:00","REMINDER EMAIL TO CUSTOMER"
339,"8 days 00:10:00","REMINDER EMAIL TO CUSTOMER"
363,"9 days 02:10:00","REMINDER EMAIL TO CUSTOMER"
568,"4 days 19:56:00","NO ACTION"
445,"6 days 05:51:00","NO ACTION"
140,"8 days 19:16:00","REMINDER EMAIL TO CUSTOMER"
267,"23:33:00","NO ACTION"
367,"5 days 00:02:00","NO ACTION"
42,"2 days 20:16:00","NO ACTION"
476,"4 days 19:41:00","NO ACTION"
574,"3 days 04:43:00","NO ACTION"
14,"2 days 19:49:00","NO ACTION"
295,"7 days 04:48:00","NO ACTION"
78,"4 days 04:29:00","NO ACTION"
173,"7 days 04:16:00","NO ACTION"
564,"4 days 01:31:00","NO ACTION"
535,"7 days 03:28:00","NO ACTION"
416,"5 days 03:17:00","NO ACTION"
161,"1 day 03:41:00","NO ACTION"
56,"9 days 00:08:00","REMINDER EMAIL TO CUSTOMER"
475,"2 days 20:45:00","NO ACTION"
517,"2 days 02:28:00","NO ACTION"
369,"5 days","NO ACTION"
443,"4 days 05:03:00","NO ACTION"
529,"8 days 18:49:00","REMINDER EMAIL TO CUSTOMER"
181,"9 days 04:28:00","REMINDER EMAIL TO CUSTOMER"
174,"3 days 21:55:00","NO ACTION"
317,"7 days 23:59:00","NO ACTION"
442,"4 days 19:59:00","NO ACTION"
119,"3 days 21:10:00","NO ACTION"
242,"3 days 05:59:00","NO ACTION"
593,"6 days 22:27:00","NO ACTION"
424,"6 days 03:33:00","NO ACTION"
546,"3 days 19:23:00","NO ACTION"
327,"2 days 18:11:00","NO ACTION"
419,"4 days 21:24:00","NO ACTION"
588,"1 day 05:43:00","NO ACTION"
307,"5 days 23:19:00","NO ACTION"
202,"4 days 20:25:00","NO ACTION"
474,"5 days 23:44:00","NO ACTION"
559,"8 days 23:17:00","REMINDER EMAIL TO CUSTOMER"
113,"5 days 02:40:00","NO ACTION"
141,"5 days 01:15:00","NO ACTION"
533,"1 day 02:34:00","NO ACTION"
412,"4 days 04:41:00","NO ACTION"
242,"23:30:00","NO ACTION"
592,"2 days 00:59:00","NO ACTION"
366,"20:27:00","NO ACTION"
179,"4 days 19:37:00","NO ACTION"
26,"5 days 23:30:00","NO ACTION"
87,"7 days 01:02:00","NO ACTION"
99,"8 days 05:01:00","REMINDER EMAIL TO CUSTOMER"
346,"7 days 00:21:00","NO ACTION"
502,"7 days 20:09:00","NO ACTION"
357,"2 days 19:02:00","NO ACTION"
12,"9 days 04:02:00","REMINDER EMAIL TO CUSTOMER"
258,"4 days 01:53:00","NO ACTION"
128,"3 days 19:11:00","NO ACTION"
129,"4 days 00:52:00","NO ACTION"
284,"6 days 20:39:00","NO ACTION"
504,"2 days 00:40:00","NO ACTION"
174,"2 days 22:43:00","NO ACTION"
204,"8 days 23:43:00","REMINDER EMAIL TO CUSTOMER"
132,"9 days 01:20:00","REMINDER EMAIL TO CUSTOMER"
564,"18:11:00","NO ACTION"
410,"3 days 05:03:00","NO ACTION"
494,"1 day 19:33:00","NO ACTION"
253,"6 days 01:52:00","NO ACTION"
463,"3 days 22:03:00","NO ACTION"
391,"22:34:00","NO ACTION"
101,"22:00:00","NO ACTION"
334,"7 days 18:47:00","NO ACTION"
449,"1 day 05:53:00","NO ACTION"
247,"9 days 01:03:00","REMINDER EMAIL TO CUSTOMER"
522,"8 days 21:02:00","REMINDER EMAIL TO CUSTOMER"
325,"3 days 03:47:00","NO ACTION"
376,"6 days 19:56:00","NO ACTION"
361,"3 days 00:41:00","NO ACTION"
591,"3 days 05:41:00","NO ACTION"
449,"9 days 01:18:00","REMINDER EMAIL TO CUSTOMER"
427,"19:32:00","NO ACTION"
248,"3 days 03:01:00","NO ACTION"
66,"4 days 20:32:00","NO ACTION"
354,"4 days 23:52:00","NO ACTION"
262,"1 day 21:42:00","NO ACTION"
166,"9 days 01:51:00","REMINDER EMAIL TO CUSTOMER"
7,"7 days 02:06:00","NO ACTION"
88,"5 days 05:22:00","NO ACTION"
447,"3 days 20:06:00","NO ACTION"
305,"7 days 19:43:00","NO ACTION"
356,"5 days 21:48:00","NO ACTION"
46,"1 day 01:00:00","NO ACTION"
511,"9 days 04:04:00","REMINDER EMAIL TO CUSTOMER"
471,"1 day 22:48:00","NO ACTION"
138,"6 days 01:03:00","NO ACTION"
450,"7 days 04:26:00","NO ACTION"
517,"4 days 01:01:00","NO ACTION"
73,"4 days 23:47:00","NO ACTION"
392,"7 days 03:33:00","NO ACTION"
455,"2 days 20:33:00","NO ACTION"
1,"9 days 03:21:00","REMINDER EMAIL TO CUSTOMER"
316,"7 days 21:46:00","NO ACTION"
332,"7 days 05:10:00","NO ACTION"
299,"1 day 02:05:00","NO ACTION"
176,"2 days 01:31:00","NO ACTION"
40,"4 days 00:09:00","NO ACTION"
403,"3 days 00:06:00","NO ACTION"
106,"8 days 02:30:00","REMINDER EMAIL TO CUSTOMER"
211,"7 days 01:24:00","NO ACTION"
95,"3 days 00:58:00","NO ACTION"
241,"6 days 21:20:00","NO ACTION"
311,"1 day 00:46:00","NO ACTION"
213,"4 days 02:16:00","NO ACTION"
380,"7 days 03:24:00","NO ACTION"
9,"2 days 03:26:00","NO ACTION"
442,"3 days 04:17:00","NO ACTION"
188,"7 days 02:21:00","NO ACTION"
9,"2 days 19:38:00","NO ACTION"
99,"4 days 04:20:00","NO ACTION"
81,"5 days 01:13:00","NO ACTION"
121,"4 days 22:11:00","NO ACTION"
309,"1 day 00:57:00","NO ACTION"
131,"2 days 02:16:00","NO ACTION"
197,"7 days 23:57:00","NO ACTION"
270,"8 days 00:47:00","REMINDER EMAIL TO CUSTOMER"
193,"1 day 00:14:00","NO ACTION"
291,"8 days 18:03:00","REMINDER EMAIL TO CUSTOMER"
427,"4 days 23:18:00","NO ACTION"
534,"8 days 23:23:00","REMINDER EMAIL TO CUSTOMER"
2,"4 days 20:43:00","NO ACTION"
412,"8 days 00:32:00","REMINDER EMAIL TO CUSTOMER"
129,"4 days 00:10:00","NO ACTION"
466,"3 days 21:02:00","NO ACTION"
523,"3 days 21:00:00","NO ACTION"
135,"5 days 23:48:00","NO ACTION"
405,"3 days 03:37:00","NO ACTION"
329,"9 days 02:40:00","REMINDER EMAIL TO CUSTOMER"
488,"7 days 02:31:00","NO ACTION"
115,"9 days 05:47:00","REMINDER EMAIL TO CUSTOMER"
263,"8 days 20:49:00","REMINDER EMAIL TO CUSTOMER"
506,"5 days 01:28:00","NO ACTION"
417,"4 days 18:56:00","NO ACTION"
275,"4 days 18:41:00","NO ACTION"
560,"2 days 00:14:00","NO ACTION"
170,"7 days 22:33:00","NO ACTION"
358,"1 day 04:47:00","NO ACTION"
129,"2 days 23:10:00","NO ACTION"
400,"1 day 19:17:00","NO ACTION"
50,"7 days 23:00:00","NO ACTION"
527,"3 days 20:48:00","NO ACTION"
577,"6 days 05:45:00","NO ACTION"
423,"1 day 00:38:00","NO ACTION"
54,"6 days 02:29:00","NO ACTION"
329,"1 day 23:24:00","NO ACTION"
24,"2 days 18:17:00","NO ACTION"
334,"20:23:00","NO ACTION"
285,"5 days 21:30:00","NO ACTION"
188,"1 day 01:49:00","NO ACTION"
41,"4 days 21:26:00","NO ACTION"
525,"6 days 23:41:00","NO ACTION"
499,"6 days 00:20:00","NO ACTION"
355,"2 days 04:50:00","NO ACTION"
459,"9 days 00:52:00","REMINDER EMAIL TO CUSTOMER"
477,"4 days 21:58:00","NO ACTION"
351,"1 day 01:06:00","NO ACTION"
357,"3 days 20:05:00","NO ACTION"
357,"6 days 21:15:00","NO ACTION"
530,"8 days 23:06:00","REMINDER EMAIL TO CUSTOMER"
426,"3 days 20:07:00","NO ACTION"
216,"1 day 18:21:00","NO ACTION"
45,"3 days 01:56:00","NO ACTION"
431,"22:54:00","NO ACTION"
504,"8 days 21:54:00","REMINDER EMAIL TO CUSTOMER"
259,"6 days 00:09:00","NO ACTION"
487,"2 days 22:06:00","NO ACTION"
438,"7 days 19:16:00","NO ACTION"
105,"1 day 05:38:00","NO ACTION"
7,"1 day 20:14:00","NO ACTION"
383,"6 days 18:42:00","NO ACTION"
449,"7 days 05:35:00","NO ACTION"
199,"3 days 18:33:00","NO ACTION"
556,"5 days 20:14:00","NO ACTION"
456,"8 days 05:13:00","REMINDER EMAIL TO CUSTOMER"
543,"5 days 05:43:00","NO ACTION"
346,"3 days 23:20:00","NO ACTION"
254,"4 days 00:52:00","NO ACTION"
34,"22:55:00","NO ACTION"
38,"6 days 22:47:00","NO ACTION"
36,"5 days 19:31:00","NO ACTION"
14,"7 days 04:47:00","NO ACTION"
431,"4 days 04:01:00","NO ACTION"
564,"5 days 19:17:00","NO ACTION"
444,"7 days 04:18:00","NO ACTION"
520,"4 days 21:54:00","NO ACTION"
459,"2 days 22:17:00","NO ACTION"
191,"6 days 03:58:00","NO ACTION"
593,"8 days 04:59:00","REMINDER EMAIL TO CUSTOMER"
397,"3 days 04:51:00","NO ACTION"
284,"7 days 20:37:00","NO ACTION"
86,"3 days 00:47:00","NO ACTION"
418,"6 days 19:05:00","NO ACTION"
37,"22:09:00","NO ACTION"
232,"5 days 22:02:00","NO ACTION"
84,"1 day 20:15:00","NO ACTION"
234,"2 days 03:54:00","NO ACTION"
465,"7 days 03:54:00","NO ACTION"
29,"5 days 19:06:00","NO ACTION"
589,"5 days 23:49:00","NO ACTION"
425,"3 days 03:25:00","NO ACTION"
362,"5 days 03:42:00","NO ACTION"
403,"6 days 18:09:00","NO ACTION"
85,"5 days 20:33:00","NO ACTION"
61,"5 days 04:31:00","NO ACTION"
129,"4 days 04:02:00","NO ACTION"
294,"9 days 03:23:00","REMINDER EMAIL TO CUSTOMER"
119,"3 days 03:31:00","NO ACTION"
415,"5 days 02:33:00","NO ACTION"
209,"1 day 20:48:00","NO ACTION"
487,"9 days 05:23:00","REMINDER EMAIL TO CUSTOMER"
117,"1 day 18:20:00","NO ACTION"
385,"3 days 04:09:00","NO ACTION"
117,"4 days 03:31:00","NO ACTION"
174,"7 days 21:01:00","NO ACTION"
427,"4 days 05:21:00","NO ACTION"
8,"2 days 19:29:00","NO ACTION"
178,"1 day 04:00:00","NO ACTION"
214,"7 days 19:33:00","NO ACTION"
387,"5 days 02:07:00","NO ACTION"
165,"21:22:00","NO ACTION"
269,"3 days 22:04:00","NO ACTION"
212,"4 days 01:43:00","NO ACTION"
130,"7 days 03:47:00","NO ACTION"
179,"9 days 00:15:00","REMINDER EMAIL TO CUSTOMER"
21,"4 days 02:07:00","NO ACTION"
308,"1 day 03:18:00","NO ACTION"
386,"6 days 05:21:00","NO ACTION"
585,"3 days 01:42:00","NO ACTION"
287,"8 days 23:49:00","REMINDER EMAIL TO CUSTOMER"
251,"6 days 21:49:00","NO ACTION"
180,"3 days 20:33:00","NO ACTION"
428,"4 days 21:49:00","NO ACTION"
113,"5 days 23:52:00","NO ACTION"
270,"5 days 22:03:00","NO ACTION"
234,"6 days 21:58:00","NO ACTION"
217,"9 days 05:19:00","REMINDER EMAIL TO CUSTOMER"
233,"4 days 02:52:00","NO ACTION"
125,"2 days 04:27:00","NO ACTION"
86,"4 days 23:40:00","NO ACTION"
228,"7 days 21:42:00","NO ACTION"
583,"4 days 20:00:00","NO ACTION"
521,"7 days 05:56:00","NO ACTION"
49,"1 day 23:37:00","NO ACTION"
375,"7 days 19:17:00","NO ACTION"
78,"3 days 05:53:00","NO ACTION"
52,"2 days 18:34:00","NO ACTION"
265,"7 days 22:50:00","NO ACTION"
144,"4 days 18:35:00","NO ACTION"
53,"5 days 20:34:00","NO ACTION"
137,"1 day 20:21:00","NO ACTION"
112,"6 days 00:41:00","NO ACTION"
3,"7 days 05:42:00","NO ACTION"
397,"8 days 23:44:00","REMINDER EMAIL TO CUSTOMER"
271,"4 days 20:22:00","NO ACTION"
294,"5 days 03:35:00","NO ACTION"
420,"8 days 18:42:00","REMINDER EMAIL TO CUSTOMER"
111,"6 days 00:50:00","NO ACTION"
394,"3 days 20:43:00","NO ACTION"
250,"6 days 19:44:00","NO ACTION"
341,"4 days 21:28:00","NO ACTION"
335,"6 days 20:52:00","NO ACTION"
438,"1 day 01:55:00","NO ACTION"
381,"3 days 02:44:00","NO ACTION"
5,"2 days 22:53:00","NO ACTION"
396,"1 day 22:18:00","NO ACTION"
135,"5 days 18:22:00","NO ACTION"
554,"5 days 04:06:00","NO ACTION"
527,"5 days 18:37:00","NO ACTION"
533,"8 days 18:34:00","REMINDER EMAIL TO CUSTOMER"
34,"22:40:00","NO ACTION"
20,"5 days 20:39:00","NO ACTION"
476,"8 days 03:49:00","REMINDER EMAIL TO CUSTOMER"
386,"5 days 00:46:00","NO ACTION"
132,"5 days 20:35:00","NO ACTION"
183,"7 days 22:49:00","NO ACTION"
172,"2 days 19:48:00","NO ACTION"
171,"6 days 22:57:00","NO ACTION"
494,"1 day 19:41:00","NO ACTION"
74,"4 days 04:23:00","NO ACTION"
5,"21:49:00","NO ACTION"
122,"4 days 02:36:00","NO ACTION"
472,"1 day 05:53:00","NO ACTION"
285,"4 days 01:54:00","NO ACTION"
575,"6 days 21:07:00","NO ACTION"
39,"1 day 19:16:00","NO ACTION"
304,"1 day 19:13:00","NO ACTION"
406,"4 days 01:56:00","NO ACTION"
475,"8 days 22:53:00","REMINDER EMAIL TO CUSTOMER"
592,"20:34:00","NO ACTION"
52,"5 days 19:38:00","NO ACTION"
385,"4 days 03:06:00","NO ACTION"
161,"2 days 22:58:00","NO ACTION"
132,"7 days 00:21:00","NO ACTION"
39,"8 days 22:07:00","REMINDER EMAIL TO CUSTOMER"
375,"5 days 00:08:00","NO ACTION"
285,"3 days 02:31:00","NO ACTION"
294,"1 day 04:28:00","NO ACTION"
495,"5 days 04:36:00","NO ACTION"
7,"7 days 00:16:00","NO ACTION"
130,"8 days 03:06:00","REMINDER EMAIL TO CUSTOMER"
209,"1 day 03:11:00","NO ACTION"
115,"5 days 04:29:00","NO ACTION"
270,"4 days 04:09:00","NO ACTION"
278,"4 days 21:58:00","NO ACTION"
242,"8 days 00:11:00","REMINDER EMAIL TO CUSTOMER"
404,"1 day 23:33:00","NO ACTION"
241,"1 day 23:36:00","NO ACTION"
75,"6 days 04:54:00","NO ACTION"
399,"3 days 19:33:00","NO ACTION"
385,"7 days 00:44:00","NO ACTION"
80,"8 days 02:59:00","REMINDER EMAIL TO CUSTOMER"
590,"4 days 23:27:00","NO ACTION"
469,"8 days 01:38:00","REMINDER EMAIL TO CUSTOMER"
238,"8 days 04:20:00","REMINDER EMAIL TO CUSTOMER"
253,"5 days 21:54:00","NO ACTION"
177,"1 day 04:14:00","NO ACTION"
151,"2 days 00:29:00","NO ACTION"
433,"7 days 04:26:00","NO ACTION"
337,"3 days 02:23:00","NO ACTION"
133,"2 days 02:02:00","NO ACTION"
197,"6 days 05:27:00","NO ACTION"
340,"8 days 22:43:00","REMINDER EMAIL TO CUSTOMER"
58,"21:49:00","NO ACTION"
559,"7 days 04:31:00","NO ACTION"
512,"8 days 18:39:00","REMINDER EMAIL TO CUSTOMER"
10,"8 days 04:27:00","REMINDER EMAIL TO CUSTOMER"
375,"5 days 19:09:00","NO ACTION"
528,"1 day 20:21:00","NO ACTION"
340,"7 days 02:23:00","NO ACTION"
522,"9 days 00:07:00","REMINDER EMAIL TO CUSTOMER"
79,"2 days 19:20:00","NO ACTION"
483,"3 days 02:39:00","NO ACTION"
56,"4 days 05:29:00","NO ACTION"
198,"6 days 22:39:00","NO ACTION"
60,"3 days 02:06:00","NO ACTION"
119,"21:18:00","NO ACTION"
18,"4 days 22:17:00","NO ACTION"
246,"3 days 05:39:00","NO ACTION"
244,"7 days 21:13:00","NO ACTION"
200,"6 days 03:15:00","NO ACTION"
150,"2 days 01:10:00","NO ACTION"
16,"4 days 01:23:00","NO ACTION"
449,"8 days 03:57:00","REMINDER EMAIL TO CUSTOMER"
568,"4 days 03:13:00","NO ACTION"
80,"9 days 03:38:00","REMINDER EMAIL TO CUSTOMER"
276,"1 day 22:23:00","NO ACTION"
596,"5 days 18:54:00","NO ACTION"
444,"2 days 03:46:00","NO ACTION"
98,"8 days 21:23:00","REMINDER EMAIL TO CUSTOMER"
374,"1 day 18:05:00","NO ACTION"
